time,energy
1.869999999999999929e+01,9.947918292060652590e+00
1.880000000000000071e+01,9.947989368405385946e+00
1.890000000000000213e+01,9.948056595388495182e+00
1.900000000000000000e+01,9.948115513644911090e+00
1.910000000000000142e+01,9.948163016291729832e+00
1.919999999999999929e+01,9.948198212631648829e+00
1.930000000000000071e+01,9.948222558019386597e+00
1.940000000000000213e+01,9.948239215938658120e+00
1.950000000000000000e+01,9.948251930253423581e+00
1.960000000000000142e+01,9.948263870193695624e+00
1.969999999999999929e+01,9.948276891485253515e+00
1.980000000000000071e+01,9.948291450644138223e+00
1.990000000000000213e+01,9.948307114765047032e+00
2.000000000000000000e+01,9.948323359808732391e+00
