time,energy
1.030000000000000071e+01,1.988902354237221459e+01
1.040000000000000036e+01,2.147103147639035114e+01
1.050000000000000000e+01,2.317887517187841340e+01
1.059999999999999964e+01,2.502256382713976635e+01
1.070000000000000107e+01,2.701290279011629991e+01
1.080000000000000071e+01,2.916155688553639536e+01
1.090000000000000036e+01,3.148111877921787638e+01
1.100000000000000000e+01,3.398518278019035677e+01
1.109999999999999964e+01,3.668842451317070186e+01
1.120000000000000107e+01,3.960668692832979332e+01
1.130000000000000071e+01,4.275707315243018769e+01
1.140000000000000036e+01,4.615804672550919463e+01
1.150000000000000000e+01,4.982953981056707704e+01
1.159999999999999964e+01,5.379307001044699632e+01
1.170000000000000107e+01,5.807186647653836786e+01
1.180000000000000071e+01,6.269100604839148616e+01
1.190000000000000036e+01,6.767756022212024902e+01
1.200000000000000000e+01,7.306075380893372540e+01
1.209999999999999964e+01,7.887213621365047800e+01
1.220000000000000107e+01,8.514576633701128117e+01
1.230000000000000071e+01,9.191841218545164338e+01
1.240000000000000036e+01,9.922976635819159696e+01
1.250000000000000000e+01,1.071226786745526169e+02
1.259999999999999964e+01,1.156434073048661162e+02
1.270000000000000107e+01,1.248418898767822611e+02
1.280000000000000071e+01,1.347720361458573564e+02
1.290000000000000036e+01,1.454920439456818144e+02
1.300000000000000000e+01,1.570647402692441688e+02
1.309999999999999964e+01,1.695579494805146226e+02
1.320000000000000107e+01,1.830448908142341509e+02
1.330000000000000071e+01,1.976046074935451884e+02
1.340000000000000036e+01,2.133224299804032000e+02
1.350000000000000000e+01,2.302904760737516767e+02
1.359999999999999964e+01,2.486081907863967899e+02
1.370000000000000107e+01,2.683829291646507045e+02
1.380000000000000071e+01,2.897305854664878098e+02
1.390000000000000036e+01,3.127762723856524190e+02
1.400000000000000000e+01,3.376550543024625313e+02
1.409999999999999964e+01,3.645127388586881807e+02
1.420000000000000107e+01,3.935067314957067310e+02
1.430000000000000071e+01,4.248069579641457949e+02
1.440000000000000036e+01,4.585968602115849535e+02
1.450000000000000000e+01,4.950744714849420234e+02
1.459999999999999964e+01,5.344535769484168668e+02
1.470000000000000107e+01,5.769649666190548487e+02
1.480000000000000071e+01,6.228577879630370262e+02
1.490000000000000036e+01,6.724010060798897257e+02
1.500000000000000000e+01,7.258849800323465615e+02
1.509999999999999964e+01,7.836231645602974822e+02
1.520000000000000107e+01,8.459539471520953384e+02
1.530000000000000071e+01,9.132426312397885795e+02
1.540000000000000036e+01,9.858835771412357190e+02
1.550000000000000000e+01,1.064302513296569259e+03
1.559999999999999964e+01,1.148959031344526920e+03
1.570000000000000107e+01,1.240349279661597393e+03
1.580000000000000071e+01,1.339008871150070263e+03
1.590000000000000036e+01,1.445516022316728595e+03
1.600000000000000000e+01,1.560494942039450279e+03
1.610000000000000142e+01,1.684619489882345533e+03
1.619999999999999929e+01,1.818617125399795896e+03
1.630000000000000071e+01,1.963273171575173819e+03
1.639999999999999858e+01,2.119435417381072511e+03
1.650000000000000000e+01,2.288019086435378085e+03
1.660000000000000142e+01,2.470012200873094571e+03
1.669999999999999929e+01,2.666481371870095700e+03
1.680000000000000071e+01,2.878578050755445020e+03
1.689999999999999858e+01,3.107545277348333912e+03
1.700000000000000000e+01,3.354724965069756763e+03
1.710000000000000142e+01,3.621565765524950621e+03
1.719999999999999929e+01,3.909631558648734426e+03
1.730000000000000071e+01,4.220610618172134309e+03
1.740000000000000213e+01,4.556325506126545406e+03
1.750000000000000000e+01,4.918743754374399941e+03
1.760000000000000142e+01,5.309989395767796850e+03
1.769999999999999929e+01,5.732355412516037177e+03
1.780000000000000071e+01,6.188317174718506976e+03
1.790000000000000213e+01,6.680546947822380389e+03
1.800000000000000000e+01,7.211929554029376050e+03
1.810000000000000142e+01,7.785579279438701633e+03
1.819999999999999929e+01,8.404858126014267327e+03
1.830000000000000071e+01,9.073395515345899184e+03
1.840000000000000213e+01,9.795109559682798135e+03
1.850000000000000000e+01,1.057423002490293948e+04
1.860000000000000142e+01,1.141532311999792000e+04
1.869999999999999929e+01,1.232331825835763811e+04
1.880000000000000071e+01,1.330353694769519643e+04
1.890000000000000213e+01,1.436172397792793709e+04
1.900000000000000000e+01,1.550408108979806639e+04
1.910000000000000142e+01,1.673730332155537326e+04
1.919999999999999929e+01,1.806861824671982322e+04
1.930000000000000071e+01,1.950582833288572510e+04
1.940000000000000213e+01,2.105735666982061230e+04
1.950000000000000000e+01,2.273229633485859085e+04
1.960000000000000142e+01,2.454046368490504392e+04
1.969999999999999929e+01,2.649245588738230072e+04
1.980000000000000071e+01,2.859971302728924638e+04
1.990000000000000213e+01,3.087458515436707967e+04
2.000000000000000000e+01,3.333040466331611970e+04
