id1,id2,t_start,t_end,min_sep
2.500000000000000000e+02,3.017000000000000000e+03,3.200000000000000178e+00,1.400000000000000000e+01,5.000000000000000000e+00
2.500000000000000000e+02,2.104000000000000000e+03,1.500000000000000000e+00,1.240000000000000036e+01,2.000000000000000000e+00
2.500000000000000000e+02,1.507000000000000000e+03,5.000000000000000000e-01,1.090000000000000036e+01,4.260507884940679446e+00
2.500000000000000000e+02,2.871000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,1.414213562373095145e+00
2.500000000000000000e+02,2.433000000000000000e+03,2.200000000000000178e+00,1.209999999999999964e+01,4.201554619957928338e+00
2.500000000000000000e+02,2.389000000000000000e+03,2.100000000000000089e+00,1.190000000000000036e+01,3.700183512299268784e+00
2.500000000000000000e+02,2.944000000000000000e+03,3.100000000000000089e+00,1.290000000000000036e+01,5.000000000000000000e+00
2.500000000000000000e+02,3.071000000000000000e+03,3.300000000000000266e+00,1.300000000000000000e+01,1.970940307094450672e+00
2.500000000000000000e+02,2.711000000000000000e+03,2.700000000000000178e+00,1.230000000000000071e+01,1.000000000000000000e+00
2.500000000000000000e+02,1.291000000000000000e+03,1.000000000000000056e-01,9.500000000000000000e+00,4.242640687119284770e+00
2.500000000000000000e+02,3.324000000000000000e+03,3.800000000000000266e+00,1.280000000000000071e+01,7.142857142857124142e-01
2.500000000000000000e+02,3.116000000000000000e+03,3.399999999999999911e+00,1.230000000000000071e+01,3.037184517924184757e+00
2.500000000000000000e+02,3.438000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,4.917177484770078877e+00
3.386000000000000000e+03,2.086000000000000000e+03,4.000000000000000000e+00,1.530000000000000071e+01,5.000000000000000000e+00
3.386000000000000000e+03,3.714000000000000000e+03,4.600000000000000533e+00,1.719999999999999929e+01,3.605551275463993122e+00
3.386000000000000000e+03,2.800000000000000000e+01,4.000000000000000000e+00,1.159999999999999964e+01,3.031912236780515801e+00
