time,energy
4.200000000000000178e+00,1.048436614048525034e-02
4.299999999999999822e+00,9.946967937172642577e-03
4.400000000000000355e+00,9.248262515657558469e-03
4.500000000000000000e+00,8.569559464816226338e-03
4.600000000000000533e+00,8.085561759869791879e-03
4.700000000000000178e+00,7.916371506343326814e-03
4.799999999999999822e+00,8.095974063741869994e-03
4.900000000000000355e+00,8.565680575360487548e-03
5.000000000000000000e+00,9.193553729211196776e-03
5.100000000000000533e+00,9.813345526561288723e-03
5.200000000000000178e+00,1.027112818299492566e-02
5.299999999999999822e+00,1.046608290999783558e-02
5.400000000000000355e+00,1.037419053865294184e-02
5.500000000000000000e+00,1.004902009473390180e-02
5.600000000000000533e+00,9.600711388334955826e-03
5.700000000000000178e+00,9.160509615419214560e-03
5.799999999999999822e+00,8.842017492274605386e-03
5.900000000000000355e+00,8.710665214239337456e-03
6.000000000000000000e+00,8.769813540306613253e-03
6.100000000000000533e+00,8.966469783129609253e-03
6.200000000000000178e+00,9.213539455522414684e-03
6.299999999999999822e+00,9.420704997451760307e-03
6.400000000000000355e+00,9.523823948054670196e-03
6.500000000000000000e+00,9.503730102600785670e-03
6.600000000000000533e+00,9.389072730657702787e-03
6.700000000000000178e+00,9.243086309333837375e-03
6.799999999999999822e+00,9.139274725720196793e-03
6.900000000000000355e+00,9.134352216588452131e-03
7.000000000000000000e+00,9.247420390649851996e-03
7.100000000000000533e+00,9.452153340452698616e-03
7.200000000000000178e+00,9.684467610111656063e-03
7.299999999999999822e+00,9.863153300402258128e-03
7.400000000000000355e+00,9.916807359477156081e-03
7.500000000000000000e+00,9.808412935398087840e-03
7.600000000000000533e+00,9.549640591893990282e-03
7.700000000000000178e+00,9.200149342486172582e-03
7.799999999999999822e+00,8.851823417152775847e-03
7.900000000000000355e+00,8.602547239048926805e-03
8.000000000000000000e+00,8.527364892089160306e-03
8.099999999999999645e+00,8.655711702709498190e-03
8.199999999999999289e+00,8.961607477661590743e-03
8.300000000000000711e+00,9.369830008326911208e-03
8.400000000000000355e+00,9.776330153307921655e-03
8.500000000000000000e+00,1.007694453369365264e-02
8.599999999999999645e+00,1.019606116678414137e-02
8.700000000000001066e+00,1.010698991627228746e-02
8.800000000000000711e+00,9.838317646106880740e-03
8.900000000000000355e+00,9.464696395684842403e-03
9.000000000000000000e+00,9.085056114273801567e-03
9.099999999999999645e+00,8.794799512591693763e-03
9.200000000000001066e+00,8.660093281724255687e-03
9.300000000000000711e+00,8.701506673755216026e-03
9.400000000000000355e+00,8.891284708467034337e-03
9.500000000000000000e+00,9.164415727834024361e-03
9.599999999999999645e+00,9.439620022425414952e-03
9.700000000000001066e+00,9.643642843422900110e-03
9.800000000000000711e+00,9.731556452330024712e-03
9.900000000000000355e+00,9.697295828312361282e-03
1.000000000000000000e+01,9.571841114117050214e-03
1.009999999999999964e+01,9.410300674104869062e-03
1.020000000000000107e+01,9.272459676049405949e-03
1.030000000000000071e+01,9.203154378483468373e-03
1.040000000000000036e+01,9.218615209301289290e-03
1.050000000000000000e+01,9.302822576901813301e-03
1.059999999999999964e+01,9.414639114622166613e-03
1.070000000000000107e+01,9.503063948027275568e-03
1.080000000000000071e+01,9.525457083104607592e-03
1.090000000000000036e+01,9.462754970980665967e-03
1.100000000000000000e+01,9.326760552937336454e-03
1.109999999999999964e+01,9.157175199217800279e-03
1.120000000000000107e+01,9.009317190141053269e-03
1.130000000000000071e+01,8.936414978508170487e-03
1.140000000000000036e+01,8.972067048432060682e-03
1.150000000000000000e+01,9.118413165780360485e-03
1.159999999999999964e+01,9.343798672640403827e-03
1.170000000000000107e+01,9.590793901559769782e-03
1.180000000000000071e+01,9.792260086957276996e-03
1.190000000000000036e+01,9.890700692811837946e-03
1.200000000000000000e+01,9.855140342893732586e-03
1.209999999999999964e+01,9.690518091503194306e-03
1.220000000000000107e+01,9.436822414673480541e-03
1.230000000000000071e+01,9.158239602589268724e-03
1.240000000000000036e+01,8.925512784291596974e-03
1.250000000000000000e+01,8.796645647453383079e-03
1.259999999999999964e+01,8.801476195366631644e-03
1.270000000000000107e+01,8.934408471055536177e-03
1.280000000000000071e+01,9.157128746229970667e-03
1.290000000000000036e+01,9.410206502687583352e-03
1.300000000000000000e+01,9.629966794628668642e-03
1.309999999999999964e+01,9.765648203738635375e-03
1.320000000000000107e+01,9.791995973510447121e-03
1.330000000000000071e+01,9.713987857377986632e-03
1.340000000000000036e+01,9.562837099657685996e-03
1.350000000000000000e+01,9.384998908500769704e-03
1.359999999999999964e+01,9.227848378087842585e-03
1.370000000000000107e+01,9.126446819798609070e-03
1.380000000000000071e+01,9.095200077075982215e-03
1.390000000000000036e+01,9.126486963044216916e-03
1.400000000000000000e+01,9.196077133732527206e-03
1.409999999999999964e+01,9.273083234317249304e-03
1.420000000000000107e+01,9.330933195886823711e-03
1.430000000000000071e+01,9.355758131051685605e-03
1.440000000000000036e+01,9.349644801751745560e-03
1.450000000000000000e+01,9.328017662852957498e-03
1.459999999999999964e+01,9.312386711947780865e-03
1.470000000000000107e+01,9.321188173533471663e-03
1.480000000000000071e+01,9.361992264671286160e-03
1.490000000000000036e+01,9.427806587913790948e-03
1.500000000000000000e+01,9.498768723998870719e-03
1.509999999999999964e+01,9.548681161479208312e-03
1.520000000000000107e+01,9.554200256812200517e-03
1.530000000000000071e+01,9.503579222287034112e-03
1.540000000000000036e+01,9.401972787648701230e-03
1.550000000000000000e+01,9.271398139546365921e-03
1.559999999999999964e+01,9.145160289920264279e-03
1.570000000000000107e+01,9.058340091435553368e-03
1.580000000000000071e+01,9.037238314025083236e-03
1.590000000000000036e+01,9.091057421071723973e-03
1.600000000000000000e+01,9.208459643644606799e-03
1.610000000000000142e+01,9.360166009196370721e-03
1.619999999999999929e+01,9.506915957187266411e-03
1.630000000000000071e+01,9.610464714857320026e-03
1.639999999999999858e+01,9.644363527440946368e-03
1.650000000000000000e+01,9.601330823846676576e-03
1.660000000000000142e+01,9.495055739146392171e-03
1.669999999999999929e+01,9.355955696097918023e-03
1.680000000000000071e+01,9.222217966544396170e-03
1.689999999999999858e+01,9.128839043171795703e-03
1.700000000000000000e+01,9.097920247476869518e-03
1.710000000000000142e+01,9.133031252188760982e-03
1.719999999999999929e+01,9.219168791436169880e-03
1.730000000000000071e+01,9.328122949455499788e-03
1.740000000000000213e+01,9.427449188986787229e-03
1.750000000000000000e+01,9.490220220935116288e-03
1.760000000000000142e+01,9.502596039662801128e-03
1.769999999999999929e+01,9.467021694015196817e-03
1.780000000000000071e+01,9.400279984549647638e-03
1.790000000000000213e+01,9.327236587181422442e-03
1.800000000000000000e+01,9.272415768512754300e-03
1.810000000000000142e+01,9.252141479825431308e-03
1.819999999999999929e+01,9.269704699344585852e-03
1.830000000000000071e+01,9.314981626788567184e-03
1.840000000000000213e+01,9.368472035856502747e-03
1.850000000000000000e+01,9.408319226637842231e-03
1.860000000000000142e+01,9.417954055832495827e-03
1.869999999999999929e+01,9.391854438030526608e-03
1.880000000000000071e+01,9.337560885461589424e-03
1.890000000000000213e+01,9.273318407702612134e-03
1.900000000000000000e+01,9.222127180859093429e-03
1.910000000000000142e+01,9.204130067403438337e-03
1.919999999999999929e+01,9.229786688198623329e-03
1.930000000000000071e+01,9.296025421385698331e-03
1.940000000000000213e+01,9.386617802338317190e-03
1.950000000000000000e+01,9.476690260122825477e-03
1.960000000000000142e+01,9.539997079069601274e-03
1.969999999999999929e+01,9.556728487460764906e-03
1.980000000000000071e+01,9.519477215063168810e-03
1.990000000000000213e+01,9.435571612504557726e-03
2.000000000000000000e+01,9.325109696406798376e-03
