id1,id2,t_start,t_end,min_sep
1.650000000000000000e+02,1.282000000000000000e+03,1.000000000000000056e-01,8.900000000000000355e+00,3.315979011580231450e+00
1.650000000000000000e+02,3.682000000000000000e+03,4.500000000000000000e+00,1.259999999999999964e+01,2.000000000000000000e+00
2.865000000000000000e+03,4.187000000000000000e+03,5.500000000000000000e+00,1.559999999999999964e+01,1.000000000000000000e+00
2.865000000000000000e+03,2.995000000000000000e+03,3.200000000000000178e+00,1.450000000000000000e+01,4.472135954999579610e+00
2.865000000000000000e+03,2.315000000000000000e+03,3.000000000000000000e+00,1.280000000000000071e+01,4.472135954999579610e+00
2.865000000000000000e+03,4.293000000000000000e+03,5.700000000000000178e+00,1.559999999999999964e+01,1.470804305855271554e+00
2.865000000000000000e+03,3.671000000000000000e+03,4.500000000000000000e+00,1.470000000000000107e+01,2.232007932430086328e+00
2.865000000000000000e+03,3.724000000000000000e+03,4.600000000000000533e+00,1.459999999999999964e+01,2.937365812055451997e+00
2.865000000000000000e+03,3.353000000000000000e+03,3.899999999999999911e+00,1.370000000000000107e+01,4.206109606832821868e+00
2.865000000000000000e+03,3.387000000000000000e+03,4.000000000000000000e+00,1.340000000000000036e+01,1.441213900040150042e+00
2.865000000000000000e+03,2.266000000000000000e+03,3.000000000000000000e+00,1.120000000000000107e+01,2.000000000000000000e+00
2.865000000000000000e+03,4.244000000000000000e+03,5.600000000000000533e+00,1.480000000000000071e+01,6.962448317289186006e-01
2.865000000000000000e+03,2.632000000000000000e+03,3.000000000000000000e+00,1.170000000000000107e+01,1.040015698468645278e+00
2.865000000000000000e+03,5.100000000000000000e+03,7.200000000000000178e+00,1.559999999999999964e+01,2.000000000000000000e+00
2.865000000000000000e+03,5.611000000000000000e+03,8.199999999999999289e+00,1.559999999999999964e+01,9.846388837632232827e-01
2.865000000000000000e+03,3.251000000000000000e+03,3.700000000000000178e+00,1.259999999999999964e+01,2.000000000000000000e+00
2.865000000000000000e+03,1.282000000000000000e+03,3.000000000000000000e+00,8.900000000000000355e+00,3.224137361899310328e+00
2.865000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,8.599999999999999645e+00,7.453559924999304531e-01
2.865000000000000000e+03,2.100000000000000000e+01,3.000000000000000000e+00,8.599999999999999645e+00,3.162277660168379523e+00
2.800000000000000000e+01,4.236000000000000000e+03,5.600000000000000533e+00,1.250000000000000000e+01,1.414213562373095145e+00
2.800000000000000000e+01,1.230000000000000000e+02,0.000000000000000000e+00,1.209999999999999964e+01,4.000000000000000000e+00
2.800000000000000000e+01,4.100000000000000000e+03,5.400000000000000355e+00,1.250000000000000000e+01,2.052289493291119093e+00
2.800000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.130000000000000071e+01,1.000000000000000000e+00
2.800000000000000000e+01,4.754000000000000000e+03,6.600000000000000533e+00,1.250000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,2.756000000000000000e+03,2.800000000000000266e+00,1.250000000000000000e+01,4.123105625617660586e+00
2.800000000000000000e+01,2.315000000000000000e+03,2.000000000000000000e+00,1.250000000000000000e+01,2.603416558635555766e+00
2.800000000000000000e+01,3.671000000000000000e+03,4.500000000000000000e+00,1.250000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,4.998000000000000000e+03,7.000000000000000000e+00,1.250000000000000000e+01,2.828427124746188959e+00
2.800000000000000000e+01,5.041000000000000000e+03,7.100000000000000533e+00,1.250000000000000000e+01,9.035079029052480726e-01
2.800000000000000000e+01,2.316000000000000000e+03,2.000000000000000000e+00,1.180000000000000071e+01,6.758625033665195403e-01
2.800000000000000000e+01,6.386000000000000000e+03,9.599999999999999645e+00,1.250000000000000000e+01,4.242640687119284770e+00
2.800000000000000000e+01,2.266000000000000000e+03,1.900000000000000133e+00,1.120000000000000107e+01,4.472135954999579610e+00
2.800000000000000000e+01,3.242000000000000000e+03,3.700000000000000178e+00,1.250000000000000000e+01,3.605551275463989125e+00
2.800000000000000000e+01,6.652000000000000000e+03,1.009999999999999964e+01,1.250000000000000000e+01,1.010152544552210596e+00
2.800000000000000000e+01,2.632000000000000000e+03,2.600000000000000089e+00,1.170000000000000107e+01,4.772607021092118984e+00
2.800000000000000000e+01,5.100000000000000000e+03,7.200000000000000178e+00,1.250000000000000000e+01,1.414213562373095145e+00
2.800000000000000000e+01,5.216000000000000000e+03,7.400000000000000355e+00,1.250000000000000000e+01,2.862296938504520050e+00
2.800000000000000000e+01,1.010000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
2.800000000000000000e+01,5.303000000000000000e+03,7.600000000000000533e+00,1.250000000000000000e+01,3.605551275463989125e+00
1.506000000000000000e+03,3.667000000000000000e+03,4.500000000000000000e+00,1.300000000000000000e+01,3.605551275463989125e+00
1.506000000000000000e+03,3.893000000000000000e+03,5.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00
1.506000000000000000e+03,4.441000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,2.236067977499789805e+00
1.506000000000000000e+03,5.009000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+01,4.123105625617660586e+00
1.506000000000000000e+03,2.280000000000000000e+02,5.000000000000000000e-01,9.700000000000001066e+00,2.236067977499789805e+00
1.506000000000000000e+03,5.919000000000000000e+03,8.700000000000001066e+00,1.300000000000000000e+01,5.000000000000000000e+00
1.506000000000000000e+03,1.405000000000000000e+03,5.000000000000000000e-01,9.800000000000000711e+00,3.000000000000000000e+00
1.506000000000000000e+03,3.440000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,3.162277660168379523e+00
1.506000000000000000e+03,3.446000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,3.162277660168379523e+00
1.506000000000000000e+03,4.662000000000000000e+03,6.400000000000000355e+00,1.300000000000000000e+01,1.107590795201238043e+00
1.506000000000000000e+03,5.105000000000000000e+03,7.200000000000000178e+00,1.300000000000000000e+01,5.000000000000000000e+00
1.506000000000000000e+03,4.010000000000000000e+03,5.200000000000000178e+00,1.300000000000000000e+01,1.414213562373095145e+00
3.677000000000000000e+03,4.174000000000000000e+03,5.500000000000000000e+00,1.700000000000000000e+01,3.133463595497547161e+00
3.677000000000000000e+03,1.230000000000000000e+02,4.500000000000000000e+00,1.209999999999999964e+01,4.123105625617660586e+00
3.677000000000000000e+03,3.316000000000000000e+03,4.500000000000000000e+00,1.540000000000000036e+01,1.000000000000000000e+00
3.677000000000000000e+03,1.250000000000000000e+02,4.500000000000000000e+00,1.150000000000000000e+01,2.000000000000000000e+00
3.677000000000000000e+03,2.033000000000000000e+03,4.500000000000000000e+00,1.259999999999999964e+01,4.472135954999579610e+00
3.677000000000000000e+03,4.754000000000000000e+03,6.600000000000000533e+00,1.700000000000000000e+01,3.000000000000000000e+00
3.677000000000000000e+03,2.105000000000000000e+03,4.500000000000000000e+00,1.240000000000000036e+01,1.159708219530660278e+00
3.677000000000000000e+03,4.759000000000000000e+03,6.600000000000000533e+00,1.700000000000000000e+01,1.121605766789184333e+00
3.677000000000000000e+03,5.041000000000000000e+03,7.100000000000000533e+00,1.700000000000000000e+01,1.628822035855934880e+00
3.677000000000000000e+03,2.639000000000000000e+03,4.500000000000000000e+00,1.270000000000000107e+01,2.000000000000000000e+00
3.677000000000000000e+03,8.400000000000000000e+01,4.500000000000000000e+00,9.800000000000000711e+00,4.155730167187730473e+00
3.677000000000000000e+03,2.937000000000000000e+03,4.500000000000000000e+00,1.290000000000000036e+01,1.000000000000000000e+00
3.677000000000000000e+03,2.945000000000000000e+03,4.500000000000000000e+00,1.290000000000000036e+01,4.447221354708773333e+00
3.677000000000000000e+03,4.660000000000000000e+03,6.400000000000000355e+00,1.580000000000000071e+01,2.000000000000000000e+00
3.677000000000000000e+03,3.490000000000000000e+03,4.500000000000000000e+00,1.350000000000000000e+01,1.818274580193977918e+00
3.677000000000000000e+03,5.464000000000000000e+03,7.900000000000000355e+00,1.689999999999999858e+01,1.414213562373095145e+00
3.677000000000000000e+03,3.681000000000000000e+03,4.500000000000000000e+00,1.340000000000000036e+01,1.000000000000000000e+00
3.677000000000000000e+03,5.303000000000000000e+03,7.600000000000000533e+00,1.650000000000000000e+01,5.000000000000000000e+00
3.677000000000000000e+03,6.767000000000000000e+03,1.030000000000000071e+01,1.700000000000000000e+01,3.000000000000000000e+00
3.677000000000000000e+03,3.908000000000000000e+03,5.000000000000000000e+00,1.370000000000000107e+01,2.931183504097595982e+00
3.677000000000000000e+03,3.002000000000000000e+03,4.500000000000000000e+00,1.180000000000000071e+01,9.687742552169605892e-01
3.677000000000000000e+03,5.799000000000000000e+03,8.500000000000000000e+00,1.700000000000000000e+01,1.436836759699473776e+00
5.244000000000000000e+03,6.038000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+01,2.828427124746190291e+00
5.244000000000000000e+03,2.315000000000000000e+03,7.500000000000000000e+00,1.280000000000000071e+01,2.236067977499789805e+00
5.244000000000000000e+03,6.133000000000000000e+03,9.200000000000001066e+00,2.000000000000000000e+01,3.162277660168379523e+00
5.244000000000000000e+03,6.086000000000000000e+03,9.099999999999999645e+00,1.960000000000000142e+01,5.000000000000000000e+00
5.244000000000000000e+03,6.369000000000000000e+03,9.599999999999999645e+00,2.000000000000000000e+01,1.121605766789187442e+00
5.244000000000000000e+03,6.420000000000000000e+03,9.700000000000001066e+00,2.000000000000000000e+01,3.162277660168379523e+00
5.244000000000000000e+03,4.748000000000000000e+03,7.500000000000000000e+00,1.680000000000000071e+01,2.000000000000000000e+00
5.244000000000000000e+03,5.576000000000000000e+03,8.199999999999999289e+00,1.830000000000000071e+01,1.000000000000000000e+00
5.244000000000000000e+03,6.523000000000000000e+03,9.900000000000000355e+00,2.000000000000000000e+01,2.000000000000000000e+00
5.244000000000000000e+03,6.466000000000000000e+03,9.800000000000000711e+00,1.969999999999999929e+01,3.605551275463989125e+00
5.244000000000000000e+03,6.810000000000000000e+03,1.040000000000000036e+01,2.000000000000000000e+01,3.000377905147307622e+00
5.244000000000000000e+03,5.497000000000000000e+03,8.000000000000000000e+00,1.730000000000000071e+01,3.162277660168379523e+00
5.244000000000000000e+03,6.093000000000000000e+03,9.099999999999999645e+00,1.819999999999999929e+01,1.000000000000000000e+00
5.244000000000000000e+03,7.086000000000000000e+03,1.090000000000000036e+01,2.000000000000000000e+01,2.000000000000000000e+00
5.244000000000000000e+03,7.090000000000000000e+03,1.090000000000000036e+01,2.000000000000000000e+01,8.089010988089480048e-01
5.244000000000000000e+03,6.745000000000000000e+03,1.030000000000000071e+01,1.930000000000000071e+01,1.355261854357877382e+00
5.244000000000000000e+03,3.485000000000000000e+03,7.500000000000000000e+00,1.280000000000000071e+01,4.123105625617660586e+00
3.667000000000000000e+03,5.330000000000000000e+03,7.700000000000000178e+00,1.680000000000000071e+01,4.779069592801460153e+00
3.667000000000000000e+03,3.893000000000000000e+03,5.000000000000000000e+00,1.680000000000000071e+01,3.162277660168379523e+00
3.667000000000000000e+03,2.209000000000000000e+03,4.500000000000000000e+00,1.290000000000000036e+01,1.054092553389460063e+00
3.667000000000000000e+03,3.440000000000000000e+03,4.500000000000000000e+00,1.350000000000000000e+01,3.000000000000000000e+00
3.667000000000000000e+03,3.446000000000000000e+03,4.500000000000000000e+00,1.350000000000000000e+01,2.080031396937281674e+00
3.667000000000000000e+03,4.662000000000000000e+03,6.400000000000000355e+00,1.580000000000000071e+01,2.828427124746190291e+00
3.667000000000000000e+03,4.010000000000000000e+03,5.200000000000000178e+00,1.400000000000000000e+01,4.367849049154580499e+00
3.667000000000000000e+03,4.235000000000000000e+03,5.600000000000000533e+00,1.440000000000000036e+01,4.046747494090429775e+00
4.174000000000000000e+03,4.754000000000000000e+03,6.600000000000000533e+00,1.769999999999999929e+01,2.000000000000000000e+00
4.174000000000000000e+03,2.756000000000000000e+03,5.500000000000000000e+00,1.380000000000000071e+01,4.242640687119284770e+00
4.174000000000000000e+03,2.474000000000000000e+03,5.500000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00
4.174000000000000000e+03,4.759000000000000000e+03,6.600000000000000533e+00,1.719999999999999929e+01,1.000000000000000000e+00
4.174000000000000000e+03,5.041000000000000000e+03,7.100000000000000533e+00,1.730000000000000071e+01,5.000000000000000000e+00
4.174000000000000000e+03,5.789000000000000000e+03,8.500000000000000000e+00,1.780000000000000071e+01,8.946806775264731781e-01
4.174000000000000000e+03,9.000000000000000000e+00,5.500000000000000000e+00,9.800000000000000711e+00,8.329931278350438673e-01
4.174000000000000000e+03,6.702000000000000000e+03,1.020000000000000107e+01,1.780000000000000071e+01,2.524258720133092382e+00
4.174000000000000000e+03,6.386000000000000000e+03,9.599999999999999645e+00,1.780000000000000071e+01,3.000000000000000000e+00
4.174000000000000000e+03,4.660000000000000000e+03,6.400000000000000355e+00,1.580000000000000071e+01,4.001542912304246080e+00
4.174000000000000000e+03,2.268000000000000000e+03,5.500000000000000000e+00,1.120000000000000107e+01,3.000000000000000000e+00
4.174000000000000000e+03,3.242000000000000000e+03,5.500000000000000000e+00,1.300000000000000000e+01,3.605551275463989125e+00
4.174000000000000000e+03,3.490000000000000000e+03,5.500000000000000000e+00,1.350000000000000000e+01,1.341715902158991280e+00
4.174000000000000000e+03,5.216000000000000000e+03,7.400000000000000355e+00,1.650000000000000000e+01,4.664020413736754911e+00
4.174000000000000000e+03,5.464000000000000000e+03,7.900000000000000355e+00,1.689999999999999858e+01,2.343031352408119883e+00
4.174000000000000000e+03,6.767000000000000000e+03,1.030000000000000071e+01,1.780000000000000071e+01,1.027953959282046803e+00
4.174000000000000000e+03,5.799000000000000000e+03,8.500000000000000000e+00,1.710000000000000142e+01,3.000000000000000000e+00
5.327000000000000000e+03,6.038000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+01,4.123105625617660586e+00
5.327000000000000000e+03,6.086000000000000000e+03,9.099999999999999645e+00,1.960000000000000142e+01,3.162277660168379523e+00
5.327000000000000000e+03,6.320000000000000000e+03,9.500000000000000000e+00,2.000000000000000000e+01,2.748737083745076415e+00
5.327000000000000000e+03,3.381000000000000000e+03,7.700000000000000178e+00,1.430000000000000071e+01,1.000000000000000000e+00
5.327000000000000000e+03,4.748000000000000000e+03,7.700000000000000178e+00,1.680000000000000071e+01,2.236067977499789805e+00
5.327000000000000000e+03,5.035000000000000000e+03,7.700000000000000178e+00,1.730000000000000071e+01,1.000000000000000000e+00
5.327000000000000000e+03,5.576000000000000000e+03,8.199999999999999289e+00,1.830000000000000071e+01,4.472135954999579610e+00
5.327000000000000000e+03,6.523000000000000000e+03,9.900000000000000355e+00,2.000000000000000000e+01,4.123105625617660586e+00
5.327000000000000000e+03,6.750000000000000000e+03,1.030000000000000071e+01,2.000000000000000000e+01,3.605551275463989125e+00
5.327000000000000000e+03,3.850000000000000000e+03,7.700000000000000178e+00,1.430000000000000071e+01,4.472135954999579610e+00
5.327000000000000000e+03,5.497000000000000000e+03,8.000000000000000000e+00,1.730000000000000071e+01,2.236067977499789805e+00
5.327000000000000000e+03,6.093000000000000000e+03,9.099999999999999645e+00,1.819999999999999929e+01,3.235604395235772479e+00
5.327000000000000000e+03,7.090000000000000000e+03,1.090000000000000036e+01,2.000000000000000000e+01,1.374368541872553751e+00
5.327000000000000000e+03,4.476000000000000000e+03,7.700000000000000178e+00,1.490000000000000036e+01,7.142857142857130803e-01
5.327000000000000000e+03,5.780000000000000000e+03,8.500000000000000000e+00,1.730000000000000071e+01,2.828427124746190291e+00
5.327000000000000000e+03,7.283000000000000000e+03,1.130000000000000071e+01,2.000000000000000000e+01,4.123105625617660586e+00
5.327000000000000000e+03,3.485000000000000000e+03,7.700000000000000178e+00,1.280000000000000071e+01,3.162277660168379523e+00
5.330000000000000000e+03,2.746000000000000000e+03,7.700000000000000178e+00,1.380000000000000071e+01,2.236067977499789805e+00
5.330000000000000000e+03,6.101000000000000000e+03,9.099999999999999645e+00,1.980000000000000071e+01,2.236067977499789805e+00
5.330000000000000000e+03,2.000000000000000000e+00,7.700000000000000178e+00,1.009999999999999964e+01,3.605551275463989125e+00
5.330000000000000000e+03,4.654000000000000000e+03,7.700000000000000178e+00,1.639999999999999858e+01,1.000000000000000000e+00
5.330000000000000000e+03,6.635000000000000000e+03,1.009999999999999964e+01,2.000000000000000000e+01,1.414213562373095145e+00
5.330000000000000000e+03,6.714000000000000000e+03,1.020000000000000107e+01,1.990000000000000213e+01,1.000000000000000000e+00
5.330000000000000000e+03,6.579000000000000000e+03,1.000000000000000000e+01,1.950000000000000000e+01,4.000000000000000000e+00
5.330000000000000000e+03,3.850000000000000000e+03,7.700000000000000178e+00,1.430000000000000071e+01,5.000000000000000000e+00
5.330000000000000000e+03,5.903000000000000000e+03,8.700000000000001066e+00,1.760000000000000142e+01,4.123105625617660586e+00
5.330000000000000000e+03,3.380000000000000000e+03,7.700000000000000178e+00,1.280000000000000071e+01,1.000000000000000000e+00
5.330000000000000000e+03,4.235000000000000000e+03,7.700000000000000178e+00,1.440000000000000036e+01,4.472135954999579610e+00
5.330000000000000000e+03,3.095000000000000000e+03,7.700000000000000178e+00,1.209999999999999964e+01,4.142370585063094524e+00
3.893000000000000000e+03,4.997000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00
3.893000000000000000e+03,5.009000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.040015698468645500e+00
3.893000000000000000e+03,5.919000000000000000e+03,8.700000000000001066e+00,1.719999999999999929e+01,4.758199616750479422e+00
3.893000000000000000e+03,3.440000000000000000e+03,5.000000000000000000e+00,1.350000000000000000e+01,4.242640687119284770e+00
3.893000000000000000e+03,4.662000000000000000e+03,6.400000000000000355e+00,1.580000000000000071e+01,2.257765636405652643e+00
3.893000000000000000e+03,5.105000000000000000e+03,7.200000000000000178e+00,1.639999999999999858e+01,2.000000000000000000e+00
3.893000000000000000e+03,5.658000000000000000e+03,8.300000000000000711e+00,1.719999999999999929e+01,3.162277660168379523e+00
3.893000000000000000e+03,4.010000000000000000e+03,5.200000000000000178e+00,1.400000000000000000e+01,1.796177459035924517e+00
3.893000000000000000e+03,3.095000000000000000e+03,5.000000000000000000e+00,1.209999999999999964e+01,4.123105625617660586e+00
4.236000000000000000e+03,4.100000000000000000e+03,5.600000000000000533e+00,1.730000000000000071e+01,2.494892742367569305e+00
4.236000000000000000e+03,4.187000000000000000e+03,5.600000000000000533e+00,1.710000000000000142e+01,5.000000000000000000e+00
4.236000000000000000e+03,2.700000000000000000e+01,5.600000000000000533e+00,1.130000000000000071e+01,3.030457633656632233e+00
4.236000000000000000e+03,4.754000000000000000e+03,6.600000000000000533e+00,1.769999999999999929e+01,3.162277660168379523e+00
4.236000000000000000e+03,6.101000000000000000e+03,9.099999999999999645e+00,1.780000000000000071e+01,1.000000000000000000e+00
4.236000000000000000e+03,3.671000000000000000e+03,5.600000000000000533e+00,1.470000000000000107e+01,1.000000000000000000e+00
4.236000000000000000e+03,4.998000000000000000e+03,7.000000000000000000e+00,1.719999999999999929e+01,1.004524909987094539e+00
4.236000000000000000e+03,5.041000000000000000e+03,7.100000000000000533e+00,1.730000000000000071e+01,5.150787536377139375e-01
4.236000000000000000e+03,2.316000000000000000e+03,5.600000000000000533e+00,1.180000000000000071e+01,2.000000000000000000e+00
4.236000000000000000e+03,6.386000000000000000e+03,9.599999999999999645e+00,1.780000000000000071e+01,4.215563432886444417e+00
4.236000000000000000e+03,6.810000000000000000e+03,1.040000000000000036e+01,1.780000000000000071e+01,4.184730307924632520e+00
4.236000000000000000e+03,6.579000000000000000e+03,1.000000000000000000e+01,1.780000000000000071e+01,2.280251408345310260e+00
4.236000000000000000e+03,3.960000000000000000e+03,5.600000000000000533e+00,1.450000000000000000e+01,1.717882763525024004e+00
4.236000000000000000e+03,2.266000000000000000e+03,5.600000000000000533e+00,1.120000000000000107e+01,2.000000000000000000e+00
4.236000000000000000e+03,6.652000000000000000e+03,1.009999999999999964e+01,1.780000000000000071e+01,4.472135954999579610e+00
4.236000000000000000e+03,5.100000000000000000e+03,7.200000000000000178e+00,1.630000000000000071e+01,1.000000000000000000e+00
4.236000000000000000e+03,5.611000000000000000e+03,8.199999999999999289e+00,1.719999999999999929e+01,1.000000000000000000e+00
4.236000000000000000e+03,3.251000000000000000e+03,5.600000000000000533e+00,1.259999999999999964e+01,3.446236093171320292e+00
4.236000000000000000e+03,4.235000000000000000e+03,5.600000000000000533e+00,1.440000000000000036e+01,3.000000000000000000e+00
4.236000000000000000e+03,7.146000000000000000e+03,1.100000000000000000e+01,1.780000000000000071e+01,2.695236225624261905e+00
4.236000000000000000e+03,3.485000000000000000e+03,5.600000000000000533e+00,1.280000000000000071e+01,4.000000000000000000e+00
1.230000000000000000e+02,1.898000000000000000e+03,1.199999999999999956e+00,1.209999999999999964e+01,2.000000000000000000e+00
1.230000000000000000e+02,3.316000000000000000e+03,3.800000000000000266e+00,1.209999999999999964e+01,3.025256913102531531e+00
1.230000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,1.150000000000000000e+01,4.923194418816084217e-01
1.230000000000000000e+02,2.200000000000000000e+01,0.000000000000000000e+00,1.130000000000000071e+01,9.703334422589159347e-01
1.230000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00,1.130000000000000071e+01,4.472135954999579610e+00
1.230000000000000000e+02,2.105000000000000000e+03,1.500000000000000000e+00,1.209999999999999964e+01,1.650793650793644929e+00
1.230000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,1.080000000000000071e+01,2.123724106759785180e+00
1.230000000000000000e+02,8.400000000000000000e+01,0.000000000000000000e+00,9.800000000000000711e+00,4.321922297505941479e+00
1.230000000000000000e+02,2.937000000000000000e+03,3.100000000000000089e+00,1.209999999999999964e+01,4.230597969988799001e+00
1.230000000000000000e+02,2.945000000000000000e+03,3.100000000000000089e+00,1.209999999999999964e+01,2.307927774486214556e+00
1.230000000000000000e+02,1.644000000000000000e+03,7.000000000000000666e-01,1.000000000000000000e+01,7.079080355865956520e-01
1.230000000000000000e+02,4.018000000000000000e+03,5.200000000000000178e+00,1.209999999999999964e+01,4.472135954999579610e+00
1.230000000000000000e+02,1.010000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
1.230000000000000000e+02,1.291000000000000000e+03,1.000000000000000056e-01,9.000000000000000000e+00,2.908056072956086258e+00
1.230000000000000000e+02,3.681000000000000000e+03,4.500000000000000000e+00,1.209999999999999964e+01,1.945399830077667369e+00
1.230000000000000000e+02,3.908000000000000000e+03,5.000000000000000000e+00,1.209999999999999964e+01,7.071958542839830164e-01
1.230000000000000000e+02,2.948000000000000000e+03,3.100000000000000089e+00,1.170000000000000107e+01,2.236067977499789805e+00
1.230000000000000000e+02,3.002000000000000000e+03,3.200000000000000178e+00,1.180000000000000071e+01,4.599149855166128731e+00
4.100000000000000000e+03,4.187000000000000000e+03,5.500000000000000000e+00,1.710000000000000142e+01,3.333333333333331261e+00
4.100000000000000000e+03,2.700000000000000000e+01,5.400000000000000355e+00,1.130000000000000071e+01,1.000000000000000000e+00
4.100000000000000000e+03,2.995000000000000000e+03,5.400000000000000355e+00,1.450000000000000000e+01,3.444444444444442865e+00
4.100000000000000000e+03,4.754000000000000000e+03,6.600000000000000533e+00,1.730000000000000071e+01,1.414213562373095145e+00
4.100000000000000000e+03,6.101000000000000000e+03,9.099999999999999645e+00,1.730000000000000071e+01,3.402346795789744860e+00
4.100000000000000000e+03,3.671000000000000000e+03,5.400000000000000355e+00,1.470000000000000107e+01,1.040015698468646166e+00
4.100000000000000000e+03,4.998000000000000000e+03,7.000000000000000000e+00,1.719999999999999929e+01,8.689660757568854477e-01
4.100000000000000000e+03,5.041000000000000000e+03,7.100000000000000533e+00,1.730000000000000071e+01,1.000000000000000000e+00
4.100000000000000000e+03,5.789000000000000000e+03,8.500000000000000000e+00,1.730000000000000071e+01,3.985676041107882206e+00
4.100000000000000000e+03,2.316000000000000000e+03,5.400000000000000355e+00,1.180000000000000071e+01,1.344342306046962143e+00
4.100000000000000000e+03,6.386000000000000000e+03,9.599999999999999645e+00,1.730000000000000071e+01,3.446236093171310966e+00
4.100000000000000000e+03,3.960000000000000000e+03,5.400000000000000355e+00,1.450000000000000000e+01,2.236067977499789805e+00
4.100000000000000000e+03,2.266000000000000000e+03,5.400000000000000355e+00,1.120000000000000107e+01,3.605551275463989125e+00
4.100000000000000000e+03,4.244000000000000000e+03,5.600000000000000533e+00,1.480000000000000071e+01,3.333333333333340143e+00
4.100000000000000000e+03,6.652000000000000000e+03,1.009999999999999964e+01,1.730000000000000071e+01,4.160062793874576670e+00
4.100000000000000000e+03,2.632000000000000000e+03,5.400000000000000355e+00,1.170000000000000107e+01,2.828427124746190291e+00
4.100000000000000000e+03,5.100000000000000000e+03,7.200000000000000178e+00,1.630000000000000071e+01,8.678055195451543913e-01
4.100000000000000000e+03,5.216000000000000000e+03,7.400000000000000355e+00,1.650000000000000000e+01,2.839318297595694762e+00
4.100000000000000000e+03,5.611000000000000000e+03,8.199999999999999289e+00,1.719999999999999929e+01,4.242640687119284770e+00
4.100000000000000000e+03,3.251000000000000000e+03,5.400000000000000355e+00,1.259999999999999964e+01,1.000000000000000000e+00
4.100000000000000000e+03,5.303000000000000000e+03,7.600000000000000533e+00,1.650000000000000000e+01,3.000000000000000000e+00
4.100000000000000000e+03,4.235000000000000000e+03,5.600000000000000533e+00,1.440000000000000036e+01,4.638832878122632231e+00
4.100000000000000000e+03,7.146000000000000000e+03,1.100000000000000000e+01,1.730000000000000071e+01,4.000000000000000000e+00
4.100000000000000000e+03,2.100000000000000000e+01,5.400000000000000355e+00,8.599999999999999645e+00,2.828427124746190291e+00
1.898000000000000000e+03,2.200000000000000000e+01,1.199999999999999956e+00,1.130000000000000071e+01,1.666666666666657193e+00
1.898000000000000000e+03,1.721000000000000000e+03,1.199999999999999956e+00,1.190000000000000036e+01,2.236067977499789805e+00
1.898000000000000000e+03,2.937000000000000000e+03,3.100000000000000089e+00,1.290000000000000036e+01,3.162277660168379523e+00
1.898000000000000000e+03,2.945000000000000000e+03,3.100000000000000089e+00,1.290000000000000036e+01,2.027587510099406742e+00
1.898000000000000000e+03,1.644000000000000000e+03,1.199999999999999956e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.898000000000000000e+03,3.154000000000000000e+03,3.500000000000000000e+00,1.259999999999999964e+01,4.934134069149882507e+00
1.898000000000000000e+03,3.685000000000000000e+03,4.500000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00
1.898000000000000000e+03,3.681000000000000000e+03,4.500000000000000000e+00,1.300000000000000000e+01,4.472135954999579610e+00
1.898000000000000000e+03,3.908000000000000000e+03,5.000000000000000000e+00,1.300000000000000000e+01,1.414213562373095145e+00
1.898000000000000000e+03,2.948000000000000000e+03,3.100000000000000089e+00,1.170000000000000107e+01,3.581115610374122848e+00
4.042000000000000000e+03,3.698000000000000000e+03,5.299999999999999822e+00,1.619999999999999929e+01,7.385644523258275695e-01
4.042000000000000000e+03,1.633000000000000000e+03,5.299999999999999822e+00,1.180000000000000071e+01,4.431756265053902411e+00
4.042000000000000000e+03,6.034000000000000000e+03,9.000000000000000000e+00,1.710000000000000142e+01,3.162277660168379523e+00
4.042000000000000000e+03,5.574000000000000000e+03,8.199999999999999289e+00,1.710000000000000142e+01,2.828427124746190291e+00
4.042000000000000000e+03,4.997000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
4.042000000000000000e+03,6.870000000000000000e+03,1.050000000000000000e+01,1.710000000000000142e+01,2.020305089104408314e+00
4.042000000000000000e+03,6.129000000000000000e+03,9.200000000000001066e+00,1.710000000000000142e+01,1.269841269841269771e+00
